cut_content,text,keyword1,keyword2,keyword3,similarity_score
只要 钱 给 到位 归到 哪 都行,只要 钱 给 到位 归到 哪 都行,顺利进行,服务行业,医药行业,0.91817117
也 就是 对 低级 医生 影响 不 大   高级 医生 跳槽 到 私立 医院 卷,也 就是 对 低级 医生 影响 不 大   高级 医生 跳槽 到 私立 医院 卷,东郭先生,儿科医生,产科医生,0.84208226
这样的话 我 宁愿 变 医技,这样的话 我 宁愿 变 医技,在我看来,恕我直言,自我感觉,0.92310035
真服了 说白了 就是 降薪 你 只要 涨工资 叫 我 后勤保障 都 可以 [ 微笑 ],真服了 说白了 就是 降薪 你 只要 涨工资 叫 我 后勤保障 都 可以 [ 微笑 ],敌我矛盾,恕我直言,据我所知,0.8755891
祖国 就是 很 奇怪 手术室 保命 的 医生 不配 得 医生 的 待遇 以后 手术室 不 负责 保命 了 吧,祖国 就是 很 奇怪 手术室 保命 的 医生 不配 得 医生 的 待遇 以后 手术室 不 负责 保命 了 吧,遍布全国,利国利民,祸国殃民,0.8215443
不 就是 又 想 马儿 跑得快 又 不想 马儿 吃 草 嘛 当牛马 本 就 不易 现在 更难 了,不 就是 又 想 马儿 跑得快 又 不想 马儿 吃 草 嘛 当牛马 本 就 不易 现在 更难 了,忙不过来,好不容易,可不可以,0.85237944
不 公平 对 麻醉 医,不 公平 对 麻醉 医,缺一不可,光说不做,不好意思,0.8995756
身心俱疲 想 辞职,身心俱疲 想 辞职,扪心自问,身心俱疲,心理准备,0.9833874
老师 那 影像学 的 呢 [ 哭 惹 ],老师 那 影像学 的 呢 [ 哭 惹 ],这样的话,总的来说,医学专业,0.8737911
麻醉 怎么 没有 门诊 了 麻醉 医生 天天 呆 在 患者 手术床 床头 严密 监护 患者 生命 体征 怎么 就 不是 临床 医生 了 手术床 不是 床 啊 还是 全 医院 最贵 的 病床 ok 这群人 头盖骨 里装 的 不是 迂曲 的 脑回 是 缠绕 的 大 肠梗阻 了 的 那种 [ 微笑 ],麻醉 怎么 没有 门诊 了 麻醉 医生 天天 呆 在 患者 手术床 床头 严密 监护 患者 生命 体征 怎么 就 不是 临床 医生 了 手术床 不是 床 啊 还是 全 医院 最贵 的 病床 ok 这群人 头盖骨 里装 的 不是 迂曲 的 脑回 是 缠绕 的 大 肠梗阻 了 的 那种 [ 微笑 ],资产负债率,莫名其妙,纳米技术,0.7556094
医生 都 跳槽,医生 都 跳槽,现实生活,儿科医生,东郭先生,0.9622562
能 不能 换 一下 麻醉 变 医技 然后 拿 医师 的 钱 [ 微笑 ],能 不能 换 一下 麻醉 变 医技 然后 拿 医师 的 钱 [ 微笑 ],好不容易,值不值得,需不需要,0.8520255
笑 死 啦,笑 死 啦,医药费,互联网,考执医,1.0000001
应该 根据 处方权 算能 考证 的 算 医师 不然 为啥 还 这么 考 啊 香饽饽 我 非得 考,应该 根据 处方权 算能 考证 的 算 医师 不然 为啥 还 这么 考 啊 香饽饽 我 非得 考,恕我直言,在我看来,自我感觉,0.86901057
还是 医生 只不过 拿 技师 的 钱 而已,还是 医生 只不过 拿 技师 的 钱 而已,这样的话,总的来说,骨科医生,0.86329
就是 风险 高 但是 不 给 你 那么 多钱 毕竟 大多 是 临床 医生 定 的 价 不想 麻醉 医生 多 分钱 罢了 很 好 理解 [ 吃瓜 ],就是 风险 高 但是 不 给 你 那么 多钱 毕竟 大多 是 临床 医生 定 的 价 不想 麻醉 医生 多 分钱 罢了 很 好 理解 [ 吃瓜 ],资产负债率,功能强大,刊七大刊,0.78530574
呃,呃,肯,树,职,1.0000001
呵呵 了 说到底 其实 就是 工资 少 了 还要 承担责任 要是 待遇 跟 临床 一样 叫 我 服务员 都 没事 [ 微笑 ],呵呵 了 说到底 其实 就是 工资 少 了 还要 承担责任 要是 待遇 跟 临床 一样 叫 我 服务员 都 没事 [ 微笑 ],恕我直言,敌我矛盾,自我感觉,0.83773947
麻醉 医生 的 猝死 率 最高 没 进口药 麻药 不麻 了 还要 当 [ 喝 奶茶 ] [ 喝 奶茶 ] [ 喝 奶茶 ] 背锅侠,麻醉 医生 的 猝死 率 最高 没 进口药 麻药 不麻 了 还要 当 [ 喝 奶茶 ] [ 喝 奶茶 ] [ 喝 奶茶 ] 背锅侠,资产负债率,统计分析,考试分数,0.7819029
老师 那 医学 影像学 呢 [ 哭 惹 ],老师 那 医学 影像学 呢 [ 哭 惹 ],医学知识,医学院校,医学专业,0.9307623
这种 制度 只要 按照 医技 待遇 发放 那 就 没有 下 医嘱 的 权利 麻醉 就 不能 下 医嘱 就是 技师 就是 技师 待遇 是 技师 那 就是 技师 别说 什么 其他 的 反正 这样 麻醉 会 越来越少 真棒 都 不要 手术 好 了,这种 制度 只要 按照 医技 待遇 发放 那 就 没有 下 医嘱 的 权利 麻醉 就 不能 下 医嘱 就是 技师 就是 技师 待遇 是 技师 那 就是 技师 别说 什么 其他 的 反正 这样 麻醉 会 越来越少 真棒 都 不要 手术 好 了,资产负债率,寥寥无几,标准答案,0.7658318
干 医师 的 活担 医师 的 风险 拿 技师 的 钱 真是 好 算计,干 医师 的 活担 医师 的 风险 拿 技师 的 钱 真是 好 算计,这样的话,总的来说,傻傻的,0.8884201
哪里 能 看,哪里 能 看,放群里,往死里,哪里,0.9895002
sebzz   [ 哭 惹 ],sebzz   [ 哭 惹 ],sebzz,衣食无忧,总之,0.8666564
现在 刚学 了 几节 子   昂 的 课 我 觉得 讲 的 还 可以 在 讲 重难点 的 时候 会 结合 着 实例 去 帮助 理解 还 挺 好 的 掌握 知识点 挺快 的   [ 偷笑 ] [ 偷笑 ],现在 刚学 了 几节 子   昂 的 课 我 觉得 讲 的 还 可以 在 讲 重难点 的 时候 会 结合 着 实例 去 帮助 理解 还 挺 好 的 掌握 知识点 挺快 的   [ 偷笑 ] [ 偷笑 ],这样的话,总的来说,医学院校,0.7404771
面试 课 思路 讲 的 怎么样,面试 课 思路 讲 的 怎么样,全面铺开,表面现象,独当一面,0.8820952
姐妹 面试 应该 怎么 去 准备 呢,姐妹 面试 应该 怎么 去 准备 呢,全面铺开,表面现象,考试分数,0.90365267
坐等 三明 医改 落实 后 想 赚钱 的 前浪 跳 到 私立 把 公立 的 空缺 留给 更 多 牛马 一线 [ 笑 哭 ],坐等 三明 医改 落实 后 想 赚钱 的 前浪 跳 到 私立 把 公立 的 空缺 留给 更 多 牛马 一线 [ 笑 哭 ],莫名其妙,角色定位,冲锋在前,0.78535795
用 我们 老师 的话 来说 先 把 坑位 占 了 比 什么 都 重要 [ doge ],用 我们 老师 的话 来说 先 把 坑位 占 了 比 什么 都 重要 [ doge ],自我感觉,在我看来,恕我直言,0.80323625
专博 只是 就业 的 缓冲 池出 不了 啥 研究成果 专博 毕业 也 去 不了 顶尖 医院 要 让 普通 老百姓 得到 改革 的 红利 这个 红利 在 哪里,专博 只是 就业 的 缓冲 池出 不了 啥 研究成果 专博 毕业 也 去 不了 顶尖 医院 要 让 普通 老百姓 得到 改革 的 红利 这个 红利 在 哪里,资产负债率,这样的话,总的来说,0.75900495
说 的 好像 博士 很 容易 读 一样 [ 偷笑 ],说 的 好像 博士 很 容易 读 一样 [ 偷笑 ],工程硕士,这样的话,总的来说,0.8784834
反正 我 是 准备 先 工作 再 读博,反正 我 是 准备 先 工作 再 读博,自我感觉,敌我矛盾,在我看来,0.9533397
赶快 占坑 读博 没有 强 的 科研成果 等于 白读 [ 笑 哭 ],赶快 占坑 读博 没有 强 的 科研成果 等于 白读 [ 笑 哭 ],莫名其妙,这样的话,无痛分娩,0.83077097
想 混口饭吃 硕士 想 走 大佬 路线 博士,想 混口饭吃 硕士 想 走 大佬 路线 博士,工程硕士,硕士论文,遍地开花,0.8881733
支持 赌博 [ doge ],支持 赌博 [ doge ],硕博圈,读博后,读博个,0.8016982
家里 有 关系 大专 也 能 去 三甲 [ 握手 ],家里 有 关系 大专 也 能 去 三甲 [ 握手 ],身家性命,老家伙,好家伙,0.902727
应该 转行,应该 转行,顺利进行,服务行业,医药行业,0.9999999
该 转行 不 做 医生 [ 笑 哭 ],该 转行 不 做 医生 [ 笑 哭 ],东郭先生,产科医生,儿科医生,0.92515314
省 三甲 硕士 合同 28 岁 有 必要 辞职 读博 吗,省 三甲 硕士 合同 28 岁 有 必要 辞职 读博 吗,省卫健委,湖北省,各省市,0.8702234
别读 博 你 读 了 也 进不了 好 医院 何必 呢,别读 博 你 读 了 也 进不了 好 医院 何必 呢,值不值得,忙不过来,可不可以,0.8775389
转行,转行,还行,强行,实行,1.0000002
figure,figure,figure,pica,a,1.0000001
[ 捂脸 ] 医疗 寒冬 已经 来 了 只 恨 自己 不能 早 出生 几年 研 还是 要考 没 办法 最起码 要是 研究生,[ 捂脸 ] 医疗 寒冬 已经 来 了 只 恨 自己 不能 早 出生 几年 研 还是 要考 没 办法 最起码 要是 研究生,骨科医生,儿科医生,产科医生,0.8055066
这是 可以 选 的 吗 [ 失望 ],这是 可以 选 的 吗 [ 失望 ],这样的话,总的来说,他妈的,0.9360653
别来 烦 我,别来 烦 我,在我看来,据我所知,自我感觉,0.99354064
一只 鱼,一只 鱼,一团糟,一站式,一系列,0.99999994
知错就改,知错就改,自负盈亏,消极怠工,发现自己,1.0000002
说 了 等于 白说,说 了 等于 白说,说白了,白米饭,白衣天使,0.9687227
卡片 塔尔,卡片 塔尔,自负盈亏,消极怠工,发现自己,1.0000002
你 在 纯 意淫 吗 这 根本 不是 选择 问题 而是 能 不能 的 问题 学医 的 你 把 读博 和 工作 同时 放在 一起 选能 读博 的 绝不会 优先选择 工作 三明 医改 后 你 不 想着 往上面 爬 不 有 个 学术 坑位 一辈子 都 只有 那点 肉眼 可见 的 东西,你 在 纯 意淫 吗 这 根本 不是 选择 问题 而是 能 不能 的 问题 学医 的 你 把 读博 和 工作 同时 放在 一起 选能 读博 的 绝不会 优先选择 工作 三明 医改 后 你 不 想着 往上面 爬 不 有 个 学术 坑位 一辈子 都 只有 那点 肉眼 可见 的 东西,好不容易,可不可以,需不需要,0.72954303
院 领导 领导班子 知道 大家 都 很 辛苦 大家 有 什么 不满 呢 可以 平时 跟 领导 提 但是 满意度 填写 的 时候 还是 要 慎重 填写 不然 可能 会 影响 到 医院 年终 的 评分 最终 影响 大家 的 绩效,院 领导 领导班子 知道 大家 都 很 辛苦 大家 有 什么 不满 呢 可以 平时 跟 领导 提 但是 满意度 填写 的 时候 还是 要 慎重 填写 不然 可能 会 影响 到 医院 年终 的 评分 最终 影响 大家 的 绩效,身家性命,莫名其妙,功能强大,0.7402881
一男一女 平均 一人 一个 睾丸,一男一女 平均 一人 一个 睾丸,低人一等,一男一女,一锤子买卖,0.8721888
满意度 调查 开头 告诉 你 不 记名 放心 填 真情实感 填 到 最后 一页 让 填 手机号 哈哈哈哈 哈哈哈 马上 怂 怂 的 返回 第一页 重新 按好 的 填 [ 黄金 薯 ] [ 黄金 薯 ],满意度 调查 开头 告诉 你 不 记名 放心 填 真情实感 填 到 最后 一页 让 填 手机号 哈哈哈哈 哈哈哈 马上 怂 怂 的 返回 第一页 重新 按好 的 填 [ 黄金 薯 ] [ 黄金 薯 ],资产负债率,冲锋在前,听天由命,0.7578649
2011 到 2023 就算 不是 三明 医改 正常 也 涨 到 这个 价了,2011 到 2023 就算 不是 三明 医改 正常 也 涨 到 这个 价了,听天由命,提前退休,马来西亚,0.7136357
为啥 是 2011 年 和 2023 年 做 对比 那 2000 年 和 2023 不是 更 有 对比性 吗 [ doge ] [ doge ] 不 应该 是 三明 实施 前 和 实施 后 做 对比 吗 玩 文字游戏 真的 很 擅长 大家 别 被 骗 了,为啥 是 2011 年 和 2023 年 做 对比 那 2000 年 和 2023 不是 更 有 对比性 吗 [ doge ] [ doge ] 不 应该 是 三明 实施 前 和 实施 后 做 对比 吗 玩 文字游戏 真的 很 擅长 大家 别 被 骗 了,老年病,悬壶济世,功能强大,0.580145
满意度 填写 一般 都 是 行政 某个 科室 过来 要么 盯 着 你 填 要么 直接 上手 帮 你 填 如果 ip 能 显示 到市 你们 应该 会 更加 相信 我 说 的 [ 新月 ],满意度 填写 一般 都 是 行政 某个 科室 过来 要么 盯 着 你 填 要么 直接 上手 帮 你 填 如果 ip 能 显示 到市 你们 应该 会 更加 相信 我 说 的 [ 新月 ],莫名其妙,据我所知,在我看来,0.7835846
满意度 调查 请 填写 你 的 手机号,满意度 调查 请 填写 你 的 手机号,这样的话,资产负债率,总的来说,0.88662577
现在 职工 满意度 都 是 在 领导 监督 下 填写 答案 都 替 你 写 好 了 你 就 按着 答案 填 就行了 [ 笑 哭 ] 都 是 谎言 哪来 的 实话,现在 职工 满意度 都 是 在 领导 监督 下 填写 答案 都 替 你 写 好 了 你 就 按着 答案 填 就行了 [ 笑 哭 ] 都 是 谎言 哪来 的 实话,资产负债率,无可厚非,销售业务,0.8014328
让 其他 行业 的 人 看 了 的话 他们 真的 会信 的 [ 笑 哭 ] 变相 激化矛盾 了,让 其他 行业 的 人 看 了 的话 他们 真的 会信 的 [ 笑 哭 ] 变相 激化矛盾 了,这样的话,总的来说,个人所得税,0.8150699
是 一个 要 填 你 科室 性别 年龄 工龄 手机号 的 匿名 调查 [ 微笑 ],是 一个 要 填 你 科室 性别 年龄 工龄 手机号 的 匿名 调查 [ 微笑 ],莫名其妙,当头一棒,唯一标准,0.8334577
满意度 和 就业率 一个样 了,满意度 和 就业率 一个样 了,资产负债率,当头一棒,寥寥无几,0.92328155
满意度 匿名 填写 但是 后面 要 写 手机号 入职 年限 职称 学历 这 跟 填 我 姓名 有 什么 区别 草,满意度 匿名 填写 但是 后面 要 写 手机号 入职 年限 职称 学历 这 跟 填 我 姓名 有 什么 区别 草,莫名其妙,敌我矛盾,据我所知,0.8209365
11 和 23 年 比较 啊   不如 拿 49 年 和 23 比较 呢   番 了 几百倍 呢,11 和 23 年 比较 啊   不如 拿 49 年 和 23 比较 呢   番 了 几百倍 呢,老年病,哪一年,第一年,0.7604816
那么 请问 护士 呢 护士 不 存在 吗,那么 请问 护士 呢 护士 不 存在 吗,工程硕士,护士长,硕士论文,0.9278483
不 满意 的 都 开除 了,不 满意 的 都 开除 了,不思进取,不可开交,不满情绪,0.92642224
2011 年 的 对比 2023 年 的 怎么 不 比较 1949 年 的 不是 收入 增加 更 多 吗,2011 年 的 对比 2023 年 的 怎么 不 比较 1949 年 的 不是 收入 增加 更 多 吗,这样的话,总的来说,死死的,0.7179579
小孩子 都 知道 别看 他 说 什么 要 看 他 做 什么,小孩子 都 知道 别看 他 说 什么 要 看 他 做 什么,一锤子买卖,小道消息,各种渠道,0.89571434
满意度 这种 东西 [ doge ],满意度 这种 东西 [ doge ],马来西亚,西班牙,西伪医,0.80047596
满意度 调查 要输 个人 手机号 啊 谁 敢 填 不 满意 [ 捂脸 ],满意度 调查 要输 个人 手机号 啊 谁 敢 填 不 满意 [ 捂脸 ],个人所得税,个人感觉,众人皆醉,0.8792855
一切 不 记名 的 告诉 你 后台 都 能 记录 绑 你 微 信号 的 手机 guid,一切 不 记名 的 告诉 你 后台 都 能 记录 绑 你 微 信号 的 手机 guid,这样的话,总的来说,关系不大,0.83440304
处处 造 jia,处处 造 jia,jia,莫名其妙,知名度,0.8244318
如果 是 真的 为什么 三明 医护 要 跑,如果 是 真的 为什么 三明 医护 要 跑,这样的话,总的来说,他妈的,0.8937886
你 还 信 这个 啊,你 还 信 这个 啊,推荐信,精彩内容,冲锋在前,0.96196973
前提 是 有 好 的 财政 兜底 现在 财政 给力 吗 巧妇 难 无 无米之炊,前提 是 有 好 的 财政 兜底 现在 财政 给力 吗 巧妇 难 无 无米之炊,冲锋在前,提前退休,悬壶济世,0.8312906
这 满意度 大多数 人 都 是 被迫 满意 的 [ 笑 哭 ],这 满意度 大多数 人 都 是 被迫 满意 的 [ 笑 哭 ],个人所得税,功能强大,这样的话,0.8525364
满意 那 玩意 还有 人信,满意 那 玩意 还有 人信,个人所得税,管理人员,从业人员,0.9139295
这个 员工 满意度 [ 笑 哭 ]   有些 医院 填 完要 截图 放群里 而且 截图 下面 有 编码 所以 你 敢 填 不 满意,这个 员工 满意度 [ 笑 哭 ]   有些 医院 填 完要 截图 放群里 而且 截图 下面 有 编码 所以 你 敢 填 不 满意,另有企图,无奇不有,值不值得,0.82032317
不是 天天 说 发不出 工资 吗 病人 欠 的 还要 医生 贴 呢,不是 天天 说 发不出 工资 吗 病人 欠 的 还要 医生 贴 呢,关系不大,入不敷出,尾大不掉,0.8317468
跟 绩效 不让 填 别的 答案,跟 绩效 不让 填 别的 答案,这样的话,总的来说,殷鉴不远,0.9085472
门诊费 比 以前 贵 好多,门诊费 比 以前 贵 好多,冲锋在前,提前退休,精彩内容,0.9549657
明明 匿名 手写 满意度 填 了 个 工资 不 满意 抓 着 排查 字体 你 对 工资 不 满意,明明 匿名 手写 满意度 填 了 个 工资 不 满意 抓 着 排查 字体 你 对 工资 不 满意,好不容易,值不值得,需不需要,0.85608363
满意度 调查 还 填 手机号 有 啥 用 啊 填 之前 老板 就 已经 说 了 看好 再 填 [ 笑 哭 ],满意度 调查 还 填 手机号 有 啥 用 啊 填 之前 老板 就 已经 说 了 看好 再 填 [ 笑 哭 ],资产负债率,非常感谢,纳米技术,0.84254164
