final_content,text,keyword,similarity_score
抓 几个 院长 填补 国库 老 想着 搞 小 大夫,抓 几个 院长 填补 国库 老 想着 搞 小 大夫,爱国,0.7065229
抓 几个 院长 填补 国库 老 想着 搞 小 大夫,抓 几个 院长 填补 国库 老 想着 搞 小 大夫,靠国,0.7065229
抓 几个 院长 填补 国库 老 想着 搞 小 大夫,抓 几个 院长 填补 国库 老 想着 搞 小 大夫,回国,0.7065229
抓 几个 院长 填补 国库 老 想着 搞 小 大夫,抓 几个 院长 填补 国库 老 想着 搞 小 大夫,到国,0.7065229
抓 几个 院长 填补 国库 老 想着 搞 小 大夫,抓 几个 院长 填补 国库 老 想着 搞 小 大夫,强国,0.7065229
抓 几个 院长 填补 国库 老 想着 搞 小 大夫,抓 几个 院长 填补 国库 老 想着 搞 小 大夫,过国,0.7065229
抓 几个 院长 填补 国库 老 想着 搞 小 大夫,抓 几个 院长 填补 国库 老 想着 搞 小 大夫,全国,0.7065229
人 等级 划 [ 石化 ] 跨越 阶层,人 等级 划 [ 石化 ] 跨越 阶层,人才培养,0.7382016
人 等级 划 [ 石化 ] 跨越 阶层,人 等级 划 [ 石化 ] 跨越 阶层,急诊病人,0.71553254
人 等级 划 [ 石化 ] 跨越 阶层,人 等级 划 [ 石化 ] 跨越 阶层,个人收入,0.7125673
人 等级 划 [ 石化 ] 跨越 阶层,人 等级 划 [ 石化 ] 跨越 阶层,任人宰割,0.7125673
人 等级 划 [ 石化 ] 跨越 阶层,人 等级 划 [ 石化 ] 跨越 阶层,个人感觉,0.7125673
人 等级 划 [ 石化 ] 跨越 阶层,人 等级 划 [ 石化 ] 跨越 阶层,个人账户,0.7125673
人 等级 划 [ 石化 ] 跨越 阶层,人 等级 划 [ 石化 ] 跨越 阶层,引进人才,0.70702356
人 等级 划 [ 石化 ] 跨越 阶层,人 等级 划 [ 石化 ] 跨越 阶层,在编人员,0.70702356
人 等级 划 [ 石化 ] 跨越 阶层,人 等级 划 [ 石化 ] 跨越 阶层,科研人员,0.70702356
人 等级 划 [ 石化 ] 跨越 阶层,人 等级 划 [ 石化 ] 跨越 阶层,技术人员,0.70702356
据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],按劳分配,0.7254158
据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],分数线,0.6848238
据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],满分,0.6691572
据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],扣分,0.6691572
据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],评分,0.6691572
据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],划分,0.6691572
据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],多分,0.6691572
据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],工分,0.6691572
据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],几分,0.66915715
据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],据说 攒 工分 干够 量 才能 拿到 全薪 扣 工资 [ 偷笑 ],打分,0.669157
院长 岂 省部级,院长 岂 省部级,省部级,0.92873275
院长 岂 省部级,院长 岂 省部级,能省,0.844177
院长 岂 省部级,院长 岂 省部级,全省,0.844177
院长 岂 省部级,院长 岂 省部级,各省,0.844177
院长 岂 省部级,院长 岂 省部级,钱省,0.844177
院长 岂 省部级,院长 岂 省部级,节省,0.844177
院长 岂 省部级,院长 岂 省部级,按部就班,0.8312077
院长 岂 省部级,院长 岂 省部级,护理部,0.8257601
院长 岂 省部级,院长 岂 省部级,住院部,0.8257601
院长 岂 省部级,院长 岂 省部级,研发部门,0.82404846
看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],实在是高,0.7307008
看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],遍高帅富,0.7233052
看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],大幅提高,0.72275245
看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],高级技工,0.71786135
看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],高级职称,0.7178613
看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],率多高,0.7114079
看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],血压高,0.7114079
看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],越高越,0.70449644
看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],没高过,0.70449644
看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],看 医改 后 外资 医院 盛行 公立 大 三甲 医护 都 跑 外资 去 干 工资 更 高 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],由高到,0.70449644
正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,医学博士,0.67941946
正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,护士,0.6602946
正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,硕士,0.6602946
正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,护士长,0.65346694
正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,博士学位,0.6394036
正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,博士后,0.61100405
正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,博士点,0.61100405
正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,清华大学,0.58356607
正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,大幅提高,0.5617831
正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,正 学医 放弃 放 上 本科 放弃 博士 放弃 临床 专业 很多 上 硕士 逃避 就业 单纯 文凭 上 博士 去 三甲 有口 饭 吃 大 环境 好不好 学历 越高越 难 割舍 20 年内 收入 有起色 入行 寒冬 勇气 放弃 好 没 勇气 找 好 平台 先干 提升 经济 不景气 干 都 不 赚钱 平常心 好,高学历,0.5527285
医生,医生,催生,1.0
医生,医生,港生,0.99999994
医生,医生,招生,0.99999994
医生,医生,考生,0.99999994
医生,医生,终生,0.99999994
医生,医生,老生,0.99999994
医生,医生,医生,0.99999994
医生,医生,卫生,0.99999994
医生,医生,发生,0.99999994
医生,医生,应届生,0.96553767
博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主是,0.77105844
博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,行为艺术,0.73687845
博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,形式主义,0.73571694
博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,利己主义,0.73571694
博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,各行各业,0.72446275
博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,能入行,0.7241143
博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,服务行业,0.7228061
博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,医药行业,0.7228061
博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,主任医师,0.72137463
博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,博主 转行 成功 [ 皱眉 ] 蹲 蹲 攻略,研究成果,0.72015
转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行 问 ds 不 [ 笑 哭 ] 临床 博士,博士后,0.7021779
转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行 问 ds 不 [ 笑 哭 ] 临床 博士,博士点,0.7021779
转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行 问 ds 不 [ 笑 哭 ] 临床 博士,行为艺术,0.69929737
转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行 问 ds 不 [ 笑 哭 ] 临床 博士,能入行,0.69237995
转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行 问 ds 不 [ 笑 哭 ] 临床 博士,自行,0.69132704
转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行 问 ds 不 [ 笑 哭 ] 临床 博士,就行,0.69132686
转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行 问 ds 不 [ 笑 哭 ] 临床 博士,银行,0.69132686
转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行,0.69132686
转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行 问 ds 不 [ 笑 哭 ] 临床 博士,强行,0.69132686
转行 问 ds 不 [ 笑 哭 ] 临床 博士,转行 问 ds 不 [ 笑 哭 ] 临床 博士,可行,0.69132686
请问 药企 医学部 招聘 信息 哪里找,请问 药企 医学部 招聘 信息 哪里找,医学部,0.7571125
请问 药企 医学部 招聘 信息 哪里找,请问 药企 医学部 招聘 信息 哪里找,医学知识,0.662817
请问 药企 医学部 招聘 信息 哪里找,请问 药企 医学部 招聘 信息 哪里找,医学院校,0.662817
请问 药企 医学部 招聘 信息 哪里找,请问 药企 医学部 招聘 信息 哪里找,教学科研,0.662817
请问 药企 医学部 招聘 信息 哪里找,请问 药企 医学部 招聘 信息 哪里找,医学影像,0.662817
请问 药企 医学部 招聘 信息 哪里找,请问 药企 医学部 招聘 信息 哪里找,好好学习,0.6605238
